Cryptocurrency Name,Symbol,Date,Opening Price (USD),Closing Price (USD),Highest Price (USD),Lowest Price (USD),Market Capitalization (USD),Volume (24h),Total Supply,Price Change (24h%),Price Change (7d%),Blockchain Network,Popularity Rank
Stellar,XLM,2022-08-04 10:00:00,10795.59,19154.05,23220.54,10499.56,6833746432.59,438777627.71,292330180.66,-1.15,-30.7,Cardano,100
Stellar,XLM,2022-08-04 11:00:00,36058.78,8546.08,21775.3,41998.57,5336914491.01,718232707.5,180281102.24,20.74,10.77,Ethereum,11
Litecoin,LTC,2022-08-04 12:00:00,4493.75,46249.06,31416.64,5400.92,33213280221.08,247605390.34,97680262.47,-11.51,11.6,Cardano,80
Avalanche,AVAX,2022-08-04 13:00:00,5890.89,41344.89,6170.45,28579.22,71529985642.2,525867952.83,932338590.41,-49.91,-44.55,Binance Smart Chain,45
Avalanche,AVAX,2022-08-04 14:00:00,36403.78,49146.56,24471.26,43906.05,50119977174.27,8056253.98,729922110.75,-40.84,15.71,Binance Smart Chain,59
Polygon,MATIC,2022-08-04 15:00:00,697.99,15349.31,892.0,34217.18,70107975440.51,107463150.78,219123957.85,-37.55,7.68,Ethereum,35
Polygon,MATIC,2022-08-04 16:00:00,20756.84,17642.39,4103.31,37387.79,7029082425.87,315929417.19,156459906.52,14.45,-45.03,Cardano,34
TRON,TRX,2022-08-04 17:00:00,1533.6,28224.55,10854.37,29952.24,81242024732.13,581934915.95,879203175.77,-20.87,44.79,Cardano,97
Solana,SOL,2022-08-04 18:00:00,35457.47,17514.96,600.98,30333.07,86164376963.08,308342106.99,840358164.14,-32.78,-0.89,Cardano,12
Shiba Inu,SHIB,2022-08-04 19:00:00,44958.72,8697.57,31308.35,28754.5,6877301962.48,801628877.43,263186890.67,-11.29,-3.95,Binance Smart Chain,31
Litecoin,LTC,2022-08-04 20:00:00,3853.6,37538.51,30472.05,21138.79,57793038089.66,156189980.01,703036190.22,44.25,-19.42,Binance Smart Chain,37
Dogecoin,DOGE,2022-08-04 21:00:00,28436.2,37791.83,43784.37,6092.93,79484593880.09,479257309.03,378405307.4,28.4,-0.06,Cardano,39
Chainlink,LINK,2022-08-04 22:00:00,29897.36,18497.77,14467.94,8491.7,52408843839.95,919675313.29,478580540.8,-15.62,-27.93,Cardano,8
TRON,TRX,2022-08-04 23:00:00,23449.12,23721.37,48740.51,20626.1,79686099349.89,512892844.28,300981030.71,37.95,43.44,Binance Smart Chain,97
Litecoin,LTC,2022-08-05 00:00:00,35037.31,24686.78,45780.9,21195.57,86441832557.7,823372904.66,195328997.98,0.19,13.59,Ethereum,48
Chainlink,LINK,2022-08-05 01:00:00,33921.05,788.02,1396.76,45006.95,11275667310.89,5887248.88,829683021.28,42.78,15.04,Ethereum,87
Polygon,MATIC,2022-08-05 02:00:00,6104.62,25212.35,37228.55,42109.77,70995173978.55,322881268.37,590228320.94,-11.29,25.49,Cardano,86
Avalanche,AVAX,2022-08-05 03:00:00,16304.62,39311.74,7950.73,8172.51,45144506158.86,681819064.47,606747482.05,-41.46,-7.89,Binance Smart Chain,16
Shiba Inu,SHIB,2022-08-05 04:00:00,36042.84,39006.35,22226.17,17724.99,48240799097.66,270070954.96,739535239.62,-35.18,3.61,Cardano,30
Dogecoin,DOGE,2022-08-05 05:00:00,27494.16,6911.06,25209.97,32386.78,98775236954.54,567910056.54,117500647.37,-20.18,43.67,Cardano,8
Shiba Inu,SHIB,2022-08-05 06:00:00,427.6,1441.95,9287.38,48686.06,73648686490.82,690057651.67,187943418.45,-22.79,33.75,Cardano,52
Dogecoin,DOGE,2022-08-05 07:00:00,48720.73,6536.47,11068.44,16443.42,48728168565.86,114101082.79,731171099.17,7.73,17.62,Cardano,79
Polygon,MATIC,2022-08-05 08:00:00,8432.48,48412.87,1279.06,3743.15,45112795332.07,458580810.8,615201984.26,6.65,45.45,Ethereum,68
Stellar,XLM,2022-08-05 09:00:00,13371.68,42824.51,25367.31,47060.79,65267960304.24,8433590.78,473646351.27,-12.05,-20.55,Binance Smart Chain,63
Solana,SOL,2022-08-05 10:00:00,33095.1,11342.21,19477.83,416.97,95765676520.28,649702849.43,73524629.44,18.18,8.78,Cardano,16
Polygon,MATIC,2022-08-05 11:00:00,46538.3,38791.1,14016.71,31187.09,48934663671.74,539086941.21,905365235.05,4.96,38.63,Ethereum,63
Dogecoin,DOGE,2022-08-05 12:00:00,4030.22,5852.82,38035.08,33622.56,48676618507.7,72966416.07,16727057.85,20.4,26.76,Cardano,5
Avalanche,AVAX,2022-08-05 13:00:00,45734.88,7124.18,39201.97,39440.11,83214894409.79,967866446.91,806902328.54,-42.91,5.48,Ethereum,88
Litecoin,LTC,2022-08-05 14:00:00,42907.24,37173.93,30076.9,19987.19,51349288647.04,410805633.63,680547685.64,-17.86,-22.18,Ethereum,4
Avalanche,AVAX,2022-08-05 15:00:00,7601.38,5185.7,19558.52,5325.97,84687184728.25,294048317.29,77499456.58,-10.29,-41.26,Cardano,74
Litecoin,LTC,2022-08-05 16:00:00,43420.38,33618.71,11612.59,41426.13,96687382308.34,29377872.92,991693481.75,-46.75,-20.64,Ethereum,76
Litecoin,LTC,2022-08-05 17:00:00,10375.94,15461.17,16364.92,12779.69,38140914683.46,179281457.13,148690562.59,-23.56,45.3,Ethereum,37
Polkadot,DOT,2022-08-05 18:00:00,49659.24,44177.03,14907.15,34185.53,10901102875.08,505880083.16,522153071.31,-5.11,7.42,Ethereum,90
Shiba Inu,SHIB,2022-08-05 19:00:00,48853.36,28943.02,8184.15,9109.03,10523565445.62,619268206.67,1005458.49,29.73,-46.43,Ethereum,35
Polkadot,DOT,2022-08-05 20:00:00,22431.05,27898.05,9424.02,22536.54,92227368916.9,795888547.76,123211972.96,-7.63,6.32,Binance Smart Chain,31
Polkadot,DOT,2022-08-05 21:00:00,44120.21,30515.69,36579.71,23540.25,67624741215.48,294092580.5,581271792.16,3.72,45.87,Binance Smart Chain,51
Solana,SOL,2022-08-05 22:00:00,6092.83,11329.24,33645.64,13510.21,39684308310.94,475890794.1,835315996.7,-37.73,41.69,Cardano,67
Dogecoin,DOGE,2022-08-05 23:00:00,19997.59,4254.56,14188.23,5950.74,37792348600.38,762537835.27,256019007.16,29.19,32.45,Binance Smart Chain,82
Polkadot,DOT,2022-08-06 00:00:00,38092.13,12841.56,15596.98,685.97,89012429994.26,884145197.08,728914373.37,45.74,-33.29,Binance Smart Chain,77
Avalanche,AVAX,2022-08-06 01:00:00,4681.37,43585.42,36768.03,32000.03,48247290103.7,306471411.24,298151701.99,-47.6,5.33,Binance Smart Chain,89
Solana,SOL,2022-08-06 02:00:00,42394.99,10973.46,11292.06,35607.01,83797774419.54,217865114.02,384116396.73,33.83,43.75,Cardano,68
Shiba Inu,SHIB,2022-08-06 03:00:00,34931.05,15282.09,42976.65,48738.6,77604410378.34,301872335.75,353057963.98,-43.08,-4.97,Ethereum,31
Shiba Inu,SHIB,2022-08-06 04:00:00,2243.29,12938.44,24581.47,8482.39,40123990308.69,70962612.31,688945079.46,48.62,-1.72,Binance Smart Chain,6
Chainlink,LINK,2022-08-06 05:00:00,40522.88,18218.98,31640.98,48257.23,91846046160.96,356162949.81,114668909.12,40.7,0.23,Ethereum,79
Shiba Inu,SHIB,2022-08-06 06:00:00,22609.37,31031.23,2308.24,22585.2,6373917620.41,840003097.89,965076117.78,20.03,5.54,Binance Smart Chain,14
Shiba Inu,SHIB,2022-08-06 07:00:00,3612.9,39255.3,29578.07,9184.62,83104400351.51,716313467.08,639340430.39,-19.82,13.83,Cardano,11
Avalanche,AVAX,2022-08-06 08:00:00,11874.41,22838.58,46293.2,47314.81,36459986408.92,308888466.13,936631431.01,23.21,-41.03,Binance Smart Chain,74
Polkadot,DOT,2022-08-06 09:00:00,17411.34,37680.56,4321.34,3031.51,89265329813.59,492605581.88,183503928.55,-24.43,33.66,Cardano,32
Solana,SOL,2022-08-06 10:00:00,24586.25,3175.37,17098.33,42176.48,51027187846.87,687412711.56,183370737.2,29.34,-14.96,Ethereum,10
Polkadot,DOT,2022-08-06 11:00:00,31085.27,11619.02,35260.72,21699.77,50703594352.21,306505225.75,763205380.94,-23.49,-19.65,Ethereum,12
Stellar,XLM,2022-08-06 12:00:00,22542.44,13335.25,18986.45,26495.28,77485923300.96,604533824.69,705598127.18,3.94,47.81,Ethereum,20
Chainlink,LINK,2022-08-06 13:00:00,30608.18,348.43,45065.45,13294.88,98459258357.85,601733332.67,305352045.01,17.99,-34.22,Cardano,87
TRON,TRX,2022-08-06 14:00:00,1704.5,37315.47,10589.48,35818.27,1776547340.32,574870860.98,141871181.27,34.34,17.03,Cardano,51
Avalanche,AVAX,2022-08-06 15:00:00,17235.79,23235.18,28878.26,4372.19,18229117578.33,47610444.18,515422074.02,-16.44,22.86,Cardano,50
Polkadot,DOT,2022-08-06 16:00:00,47752.97,24592.14,34249.62,29699.05,94431933479.57,789647586.08,280986559.5,11.33,36.38,Cardano,7
Shiba Inu,SHIB,2022-08-06 17:00:00,4468.79,37963.82,40592.43,24282.76,98915458981.4,568681396.3,496043340.28,-17.78,4.98,Ethereum,52
Avalanche,AVAX,2022-08-06 18:00:00,38063.63,3593.68,3236.44,42698.35,65839681606.15,706701343.74,535128893.3,-33.16,-33.67,Ethereum,81
Solana,SOL,2022-08-06 19:00:00,48059.33,4848.7,7033.66,1440.72,17995203859.2,332199681.95,415809579.38,29.89,1.45,Ethereum,37
Solana,SOL,2022-08-06 20:00:00,48034.69,15589.41,41341.98,16890.42,32033338390.59,117929997.99,43849948.26,-4.34,12.92,Ethereum,27
Shiba Inu,SHIB,2022-08-06 21:00:00,38956.55,9184.99,37456.16,44152.86,42339273711.87,595544117.64,403814022.64,9.08,4.48,Ethereum,81
Litecoin,LTC,2022-08-06 22:00:00,30999.2,36766.54,14706.28,45971.68,30453757399.11,388378579.98,390979659.5,-2.32,-0.21,Binance Smart Chain,58
Solana,SOL,2022-08-06 23:00:00,30189.51,10909.07,48076.49,37639.4,64212786288.32,484766199.64,558822473.92,-18.19,33.09,Binance Smart Chain,40
Solana,SOL,2022-08-07 00:00:00,3193.49,42594.17,10741.54,11974.03,99849176250.02,509382029.42,707356744.31,-13.47,22.21,Ethereum,100
Stellar,XLM,2022-08-07 01:00:00,18685.21,42627.02,38170.42,8868.63,10432271575.48,601950407.96,427262531.7,43.99,-24.77,Ethereum,73
Dogecoin,DOGE,2022-08-07 02:00:00,39838.21,3803.67,20151.29,41238.68,90110518828.58,706441250.46,55789168.84,-9.22,38.14,Ethereum,96
Polygon,MATIC,2022-08-07 03:00:00,5808.95,15913.8,36826.84,36579.98,63649354276.94,924030821.72,49283366.32,47.26,33.29,Cardano,9
Litecoin,LTC,2022-08-07 04:00:00,8124.46,32301.89,127.09,12369.44,6510927121.3,971402818.98,524805740.91,28.96,-30.88,Ethereum,34
Avalanche,AVAX,2022-08-07 05:00:00,44562.19,25742.63,38789.72,16736.7,58903617666.5,704301197.9,937732271.08,21.58,-1.28,Binance Smart Chain,93
TRON,TRX,2022-08-07 06:00:00,45241.32,43776.9,1991.44,30214.43,94560352685.13,386190850.03,560123085.26,2.83,-36.89,Ethereum,24
Avalanche,AVAX,2022-08-07 07:00:00,35916.29,43348.16,34565.21,23643.86,1831963152.09,587212279.16,437101817.76,42.24,-1.02,Binance Smart Chain,57
Chainlink,LINK,2022-08-07 08:00:00,22829.84,29807.07,8616.55,42284.8,82393921915.97,352037187.56,754368806.82,35.32,3.9,Cardano,89
Chainlink,LINK,2022-08-07 09:00:00,33476.1,12298.32,27899.86,23277.65,71598609947.66,35542754.77,376348935.97,6.24,-48.96,Ethereum,93
Litecoin,LTC,2022-08-07 10:00:00,2720.18,18829.68,24570.68,42911.92,24921986675.07,632462536.9,117083347.83,37.8,-26.38,Cardano,14
Litecoin,LTC,2022-08-07 11:00:00,26214.0,38360.18,47138.94,11981.96,45316024109.46,532251876.35,303998981.2,-32.48,-44.57,Ethereum,79
Stellar,XLM,2022-08-07 12:00:00,31938.48,44752.94,3038.01,44651.89,79598256726.9,273598995.33,468544697.23,-43.34,26.22,Ethereum,94
Solana,SOL,2022-08-07 13:00:00,45554.13,727.99,37121.05,5541.43,18618856589.91,511253817.86,119019180.91,21.36,0.48,Ethereum,27
Dogecoin,DOGE,2022-08-07 14:00:00,43130.16,35378.66,33293.85,42174.21,58010884079.31,139416796.44,690000963.28,44.42,-23.8,Ethereum,55
Shiba Inu,SHIB,2022-08-07 15:00:00,25669.04,23581.77,41819.55,43347.37,20131949154.02,462222515.89,684175420.78,-25.16,0.48,Cardano,21
Shiba Inu,SHIB,2022-08-07 16:00:00,10408.54,12661.91,3106.62,42919.95,46565761448.83,126847272.28,861052413.42,4.89,38.73,Ethereum,48
Dogecoin,DOGE,2022-08-07 17:00:00,35904.95,7322.32,13946.47,31495.98,54452584034.48,939669737.5,916591730.44,22.9,34.98,Ethereum,84
Chainlink,LINK,2022-08-07 18:00:00,16324.22,19414.46,42427.1,21382.25,46545232844.91,526920332.78,99294514.59,29.38,-13.19,Cardano,23
Shiba Inu,SHIB,2022-08-07 19:00:00,28294.48,21350.54,23105.18,44815.14,13715944247.61,177155273.94,785108074.03,-27.23,12.7,Binance Smart Chain,2
Polygon,MATIC,2022-08-07 20:00:00,14087.15,34056.9,4944.63,374.83,20169370666.59,244805393.34,401004650.1,49.68,-26.22,Binance Smart Chain,78
TRON,TRX,2022-08-07 21:00:00,15955.33,4517.65,24825.33,27973.17,77759372749.25,89873421.07,994253550.7,-1.58,-7.42,Binance Smart Chain,48
Stellar,XLM,2022-08-07 22:00:00,15940.49,18915.02,23290.42,15779.71,69098316152.39,560443971.16,939983825.13,-26.98,37.09,Ethereum,79
Solana,SOL,2022-08-07 23:00:00,4154.49,32901.56,4662.88,1951.01,92321977065.68,630461.7,28070669.24,7.75,-20.9,Binance Smart Chain,11
Stellar,XLM,2022-08-08 00:00:00,13632.01,18140.36,42239.38,16495.81,79798999647.85,228648802.54,111164386.7,-4.91,9.21,Ethereum,63
Chainlink,LINK,2022-08-08 01:00:00,21025.11,38758.04,39271.53,48062.56,34660715672.41,52125579.28,698573875.35,18.15,-33.34,Cardano,12
Chainlink,LINK,2022-08-08 02:00:00,49280.33,18096.87,25486.99,48855.86,26782734722.02,55060013.86,404697136.28,6.16,-40.12,Binance Smart Chain,80
Polkadot,DOT,2022-08-08 03:00:00,8500.77,45561.54,8073.02,26245.56,83989913689.33,972812470.26,489752951.46,30.45,48.28,Binance Smart Chain,62
Stellar,XLM,2022-08-08 04:00:00,1644.43,22900.42,1603.28,11602.03,28452199458.04,48930528.17,613971469.79,-24.97,2.66,Ethereum,49
Stellar,XLM,2022-08-08 05:00:00,5370.4,6908.23,15693.5,27342.8,13592480765.94,237801217.01,616687801.23,13.07,-30.63,Ethereum,73
Polygon,MATIC,2022-08-08 06:00:00,12401.72,8452.0,599.1,4305.92,75482003084.18,771676773.96,476652345.92,-37.24,-29.2,Binance Smart Chain,68
TRON,TRX,2022-08-08 07:00:00,34057.54,23253.88,19472.81,46755.24,25003045939.22,125221678.74,401610206.8,-25.7,43.04,Binance Smart Chain,55
Polkadot,DOT,2022-08-08 08:00:00,23228.32,36855.12,31737.86,9798.81,10776577615.99,326847520.61,601616692.95,-9.56,-18.42,Binance Smart Chain,71
Litecoin,LTC,2022-08-08 09:00:00,9319.67,24123.67,40793.34,43604.64,5344194959.02,634590189.24,132604193.42,-3.06,43.74,Ethereum,83
Avalanche,AVAX,2022-08-08 10:00:00,17001.9,7308.05,33699.69,33970.62,10388664670.74,975431039.45,476039891.07,38.39,-0.77,Binance Smart Chain,28
Dogecoin,DOGE,2022-08-08 11:00:00,23044.48,28708.63,19212.66,11809.01,56520424134.65,435823675.37,445246639.32,10.38,49.55,Cardano,50
Dogecoin,DOGE,2022-08-08 12:00:00,44556.67,8800.19,10597.66,32615.65,7976560473.53,45027839.74,509010634.33,-24.41,25.89,Ethereum,94
Shiba Inu,SHIB,2022-08-08 13:00:00,12178.19,40801.35,32148.26,49766.86,86064028159.11,444331902.58,403488182.4,14.39,-16.65,Ethereum,4
Dogecoin,DOGE,2022-08-08 14:00:00,19016.6,14056.2,49610.88,22390.55,91199983121.4,125735270.49,19198558.02,8.76,47.76,Cardano,61
Dogecoin,DOGE,2022-08-08 15:00:00,13544.32,2757.0,21073.7,8124.6,66022300229.43,704645687.92,35061050.03,-19.14,-29.23,Ethereum,36
Stellar,XLM,2022-08-08 16:00:00,31440.58,19512.62,14746.06,13308.73,19589167019.22,234527716.89,994629768.85,45.81,20.42,Ethereum,50
Chainlink,LINK,2022-08-08 17:00:00,29721.71,2441.65,13786.7,24901.6,67040391171.18,402667121.4,371036005.52,43.26,-29.39,Binance Smart Chain,48
Polkadot,DOT,2022-08-08 18:00:00,21207.4,31632.72,26237.18,8263.95,30482169406.2,69828542.74,620542741.89,0.34,49.04,Cardano,25
Chainlink,LINK,2022-08-08 19:00:00,5905.92,6404.63,42443.79,11215.16,55603601665.29,928955242.2,875827329.41,5.53,4.74,Ethereum,83
Polygon,MATIC,2022-08-08 20:00:00,32697.78,30328.94,30790.85,32494.97,6610207413.43,260034716.59,587118473.43,32.25,10.99,Ethereum,92
Shiba Inu,SHIB,2022-08-08 21:00:00,45708.26,33851.16,7128.49,43326.13,73030854945.95,210601614.17,341518478.35,37.51,41.83,Ethereum,8
Polkadot,DOT,2022-08-08 22:00:00,18108.97,2679.73,44488.99,40646.29,22685328262.07,140600304.28,413298151.7,14.16,2.97,Ethereum,90
Polkadot,DOT,2022-08-08 23:00:00,47490.74,4930.56,27801.57,46086.07,96388661277.93,893197921.77,406417841.91,11.65,-8.16,Ethereum,43
Dogecoin,DOGE,2022-08-09 00:00:00,22000.7,5957.91,2964.15,5461.02,34309887635.72,270942032.53,252952130.29,25.3,42.99,Binance Smart Chain,34
TRON,TRX,2022-08-09 01:00:00,33191.84,45864.69,47190.58,10541.59,51592764462.86,735469460.75,82407417.93,14.3,-1.52,Cardano,93
Polkadot,DOT,2022-08-09 02:00:00,11913.42,9085.15,4631.17,20025.67,13242503390.43,291368149.7,273224803.73,16.04,-42.81,Cardano,32
Avalanche,AVAX,2022-08-09 03:00:00,48096.35,9854.67,43618.04,20263.06,991233670.55,902482573.23,436702468.42,5.09,35.39,Ethereum,70
Shiba Inu,SHIB,2022-08-09 04:00:00,32442.14,19522.75,47662.77,46350.36,8647249698.96,710393020.02,554768870.88,30.68,5.47,Ethereum,77
TRON,TRX,2022-08-09 05:00:00,33847.03,31592.42,19342.6,24783.59,10360706113.59,44172930.89,90548694.33,-25.73,19.71,Binance Smart Chain,74
Polkadot,DOT,2022-08-09 06:00:00,27794.38,23575.23,31173.29,25264.87,20605547279.61,334280957.9,60573569.46,20.96,44.82,Ethereum,19
Chainlink,LINK,2022-08-09 07:00:00,26543.1,14720.75,46811.93,1274.83,5131493604.51,563986107.11,391932591.51,35.46,35.18,Cardano,60
Stellar,XLM,2022-08-09 08:00:00,5299.31,28875.63,3216.59,25729.68,92768774625.5,991276178.12,463502087.34,49.57,5.92,Cardano,27
Avalanche,AVAX,2022-08-09 09:00:00,41720.01,27181.66,16398.5,7666.94,58411098376.05,358336532.84,708936296.95,25.89,-45.8,Cardano,41
Chainlink,LINK,2022-08-09 10:00:00,34516.27,36522.85,3180.16,6246.07,95069576172.19,986740423.97,894491396.91,1.53,-44.28,Binance Smart Chain,31
Stellar,XLM,2022-08-09 11:00:00,11285.39,12799.84,45684.52,40587.46,74997306107.87,431230349.52,646786544.21,-27.94,-44.19,Cardano,14
Shiba Inu,SHIB,2022-08-09 12:00:00,17913.72,14205.59,44009.86,47976.42,31586889923.99,87681125.96,989250270.35,-4.9,-31.2,Cardano,95
Avalanche,AVAX,2022-08-09 13:00:00,39493.74,44368.69,24344.29,47987.11,72956236732.33,274133940.6,622364866.86,42.33,-40.09,Ethereum,61
Avalanche,AVAX,2022-08-09 14:00:00,6053.46,45367.26,5973.47,21568.0,32734605634.81,721901578.71,148164745.31,-34.63,-16.92,Binance Smart Chain,76
Solana,SOL,2022-08-09 15:00:00,28843.24,25685.74,41694.95,20619.85,93562129670.4,712155414.31,944296343.12,-30.32,-46.73,Ethereum,78
Polkadot,DOT,2022-08-09 16:00:00,7385.07,46687.48,42934.53,45738.31,66513691903.97,138127165.17,940898351.15,10.67,12.79,Binance Smart Chain,7
Stellar,XLM,2022-08-09 17:00:00,35441.5,42930.18,20107.73,23049.96,87942301365.04,519779576.63,691780473.81,49.41,-21.77,Cardano,33
Avalanche,AVAX,2022-08-09 18:00:00,40911.17,34619.3,42655.41,22074.18,22938989213.96,337834281.77,572633326.38,-21.81,-33.02,Cardano,34
Avalanche,AVAX,2022-08-09 19:00:00,8946.95,32999.29,19584.68,35994.6,70787633788.42,187896139.26,467925309.27,20.7,12.89,Ethereum,64
Polkadot,DOT,2022-08-09 20:00:00,29194.89,19258.18,48787.55,12567.94,18006728116.82,914841762.26,509673225.21,40.46,-36.82,Cardano,89
TRON,TRX,2022-08-09 21:00:00,5843.97,7562.97,5770.06,31150.62,12103630014.6,351104262.35,202078442.25,46.33,30.72,Cardano,68
Avalanche,AVAX,2022-08-09 22:00:00,42739.12,32989.91,22724.38,812.7,92252418182.9,981231438.92,789901967.01,14.5,-0.24,Binance Smart Chain,42
Stellar,XLM,2022-08-09 23:00:00,36998.24,22641.85,47197.78,1501.33,46058513257.59,758698373.52,165105060.37,47.61,-48.61,Cardano,89
Litecoin,LTC,2022-08-10 00:00:00,31425.14,39610.5,4183.04,42511.65,74807575232.68,535128599.48,408699667.58,30.85,13.02,Ethereum,70
TRON,TRX,2022-08-10 01:00:00,32241.86,42782.13,39279.04,13170.84,56364478061.42,937323905.95,987677258.81,12.8,35.75,Cardano,2
Solana,SOL,2022-08-10 02:00:00,18350.04,6143.99,17967.7,11597.03,17191731917.33,600424036.25,82407952.94,-49.1,32.03,Ethereum,67
Dogecoin,DOGE,2022-08-10 03:00:00,1788.24,29190.02,25633.27,18730.27,50285635289.45,954076687.72,138430177.46,-24.38,-48.21,Cardano,69
Litecoin,LTC,2022-08-10 04:00:00,42416.59,17308.83,1105.29,23296.23,47014565345.04,465664065.42,996810729.38,-10.43,47.22,Ethereum,56
Solana,SOL,2022-08-10 05:00:00,46608.02,7563.25,40281.68,14896.18,482834385.42,34617738.51,786744643.34,-0.51,-2.78,Binance Smart Chain,53
Polygon,MATIC,2022-08-10 06:00:00,24697.9,24596.22,42128.98,5834.59,7658903972.19,242722444.57,698968516.45,-47.64,31.66,Binance Smart Chain,86
Stellar,XLM,2022-08-10 07:00:00,6016.3,3202.43,32587.51,3014.78,83604924303.41,289695385.12,255918782.41,-6.98,34.23,Cardano,82
Litecoin,LTC,2022-08-10 08:00:00,22067.11,44074.34,17139.81,45885.85,44655590752.28,671587073.11,204267523.06,43.27,1.73,Cardano,90
Litecoin,LTC,2022-08-10 09:00:00,48230.02,16714.38,31780.07,7939.16,669936093.38,504202755.11,211597547.98,27.42,25.93,Ethereum,41
Stellar,XLM,2022-08-10 10:00:00,26587.55,44448.71,48613.9,39595.38,67314622987.63,251744067.4,518281985.09,-28.5,35.39,Binance Smart Chain,56
Dogecoin,DOGE,2022-08-10 11:00:00,14813.44,829.29,44271.54,42457.76,15845605171.15,155555860.35,500932256.77,-2.36,47.34,Cardano,7
Litecoin,LTC,2022-08-10 12:00:00,20647.17,909.71,11353.34,35034.42,45742205795.2,496762874.8,476732114.25,-39.16,26.16,Binance Smart Chain,18
Avalanche,AVAX,2022-08-10 13:00:00,29811.42,33282.17,18764.82,12223.0,1647470821.27,674022156.19,109456609.07,35.77,8.63,Ethereum,10
TRON,TRX,2022-08-10 14:00:00,13044.09,35671.42,17922.26,30452.08,965624339.66,262400687.68,267613148.4,-16.93,30.25,Ethereum,82
Litecoin,LTC,2022-08-10 15:00:00,35699.78,21407.99,42745.36,31294.21,4765760889.17,749505987.71,355566597.65,43.38,33.47,Cardano,34
Litecoin,LTC,2022-08-10 16:00:00,4857.89,19031.08,255.02,7610.32,815883559.39,323471308.59,132055530.17,32.05,23.11,Cardano,58
TRON,TRX,2022-08-10 17:00:00,6786.48,33673.7,20926.58,46552.16,57536243012.68,875546178.56,632781832.13,-17.59,31.74,Ethereum,2
Shiba Inu,SHIB,2022-08-10 18:00:00,5898.17,16346.53,9933.41,7059.5,10043582553.19,524452525.86,553143094.73,-7.68,45.28,Ethereum,95
Shiba Inu,SHIB,2022-08-10 19:00:00,33871.61,13165.53,28654.89,26169.02,55487190507.46,781741564.23,34887947.27,41.2,-9.05,Cardano,87
Chainlink,LINK,2022-08-10 20:00:00,33789.78,32479.83,39089.26,16110.91,47554378627.76,220358794.9,129228514.39,28.36,17.93,Ethereum,2
Avalanche,AVAX,2022-08-10 21:00:00,23808.43,38458.97,36972.13,31981.76,30791768898.44,618871110.21,630096308.87,5.64,-4.46,Binance Smart Chain,77
Litecoin,LTC,2022-08-10 22:00:00,17201.82,25452.05,18385.73,37667.23,54090527866.51,723917499.66,133906986.49,-21.2,-14.35,Binance Smart Chain,57
Solana,SOL,2022-08-10 23:00:00,39888.94,17709.27,4145.1,8324.71,52050117143.72,650088393.68,843595474.56,-41.65,38.26,Ethereum,96
Avalanche,AVAX,2022-08-11 00:00:00,45049.16,10378.32,46572.06,45682.59,55007217649.72,55221978.63,683390628.87,15.74,37.25,Ethereum,66
Polygon,MATIC,2022-08-11 01:00:00,27133.84,43971.26,39868.28,32963.6,38490160675.07,593824937.86,621881598.39,7.37,-25.67,Binance Smart Chain,81
Chainlink,LINK,2022-08-11 02:00:00,7787.78,23951.11,11478.59,17960.83,41076194636.86,317067737.7,204131780.35,4.83,7.51,Cardano,39
